nI,KI,v0,tau0,v1,tau1,v2,tau2,K0_0,n0_0,K0_1,n0_1,K0_2,n0_2,K1_0,n1_0,K1_1,n1_1,K1_2,n1_2,K2_0,n2_0,K2_1,n2_1,K2_2,n2_2
1,0.4,0.2815420916675864,3.551866770886567,0.06709338412533693,14.90459920954208,0.02666446638227113,37.50309440525266,0.007925693950821166,3.0,0.9623679630729739,4.0,0.10005712118805234,2.0,0.9098799542505522,3.0,0.035430625937835386,2.0,0.004219930759840468,4.0,0.42846969195887424,3.0,0.14385468930617173,2.0,0.026639316429020492,3.0
1,0.4,0.013838753867123701,72.26084151808415,0.38123199700560345,2.623074683800221,0.12391089679176624,8.070315249840473,0.00793953063449068,3.0,0.9451944753237357,3.0,0.0043280005259091646,2.0,0.6319430309863244,2.0,0.021090603327731463,4.0,0.49433330148714744,4.0,0.5638321677505571,1.0,0.2857089155758261,4.0,0.010045689910181097,3.0
1,0.4,0.2843528102214016,3.5167579290719306,0.13307219692924258,7.5147177477780875,0.014234878346279697,70.24998568121597,0.003419287977710258,1.0,0.0026671365038803837,2.0,0.026500413443657778,3.0,0.16670409614843437,3.0,0.048307620459064254,1.0,0.002806846354452534,2.0,0.0020478490777413602,3.0,0.07985380911303015,1.0,0.032806095243336504,2.0
1,0.4,0.1166569135946332,8.572145183566771,0.016050413024641223,62.30369265044836,0.4262025481943063,2.3463022551993253,0.19755329049853979,2.0,0.044685141534511454,1.0,0.001342693668864475,3.0,0.0010225501105826408,3.0,0.18279278072085747,3.0,0.006342498829764323,4.0,0.7805865877750814,3.0,0.003632680059473479,4.0,0.018970853091635168,3.0
1,0.4,0.01291956819402354,77.40196769599387,0.5177709855962334,1.93135580752649,0.09066113659818308,11.030084527089867,0.07389889700716297,1.0,0.021965635812483352,1.0,0.06904398900375569,2.0,0.1230632437350694,2.0,0.024946570726472408,1.0,0.3073901584772908,4.0,0.4749527611112803,1.0,0.9083296528105531,2.0,0.03051194558603955,2.0
1,0.4,0.10575506876607524,9.455811543293008,0.12972659464371297,7.708519619638868,0.25801237596490767,3.875783075366936,0.0014061581562116445,1.0,0.03419503240539604,1.0,0.002536604415140794,3.0,0.18449739368087387,4.0,0.01547672518298308,2.0,0.042910323123250965,1.0,0.14533317572810517,2.0,0.017587015552539144,2.0,0.16715520132148096,1.0
1,0.4,0.13857127145774809,7.2165030275045945,0.21227421197450913,4.710887821456544,0.09661206383855026,10.3506742353741,0.0194485969988888,2.0,0.09779418153884654,1.0,0.645968871353877,1.0,0.021870543125052846,1.0,0.0032494828716260133,2.0,0.013095011403239987,2.0,0.0013646994970439939,3.0,0.001163269415504564,2.0,0.3638577767977184,4.0
1,0.4,0.04285142871003024,23.33644478383354,0.8442462516541601,1.1844885281286903,0.7927091426551243,1.261496740974337,0.10034223561043216,1.0,0.005141891814921171,2.0,0.0012256692367501648,1.0,0.2960070889904531,2.0,0.6323093268943741,3.0,0.0038506753490661324,1.0,0.0019010218646989328,3.0,0.0022235483700222066,2.0,0.00193027962323952,3.0
1,0.4,0.05602131217425522,17.850349468600154,0.031027505536151547,32.22946810322392,0.13700289770662696,7.299115688351087,0.03682972926088163,4.0,0.0021043092289363312,3.0,0.005590618132555409,1.0,0.005637690398982548,3.0,0.11432437899593145,2.0,0.019625169154225717,3.0,0.16410538339853045,3.0,0.9384136889468845,4.0,0.001541026711582393,1.0
1,0.4,0.14510900385821907,6.891371130747097,0.051804824850551524,19.303221328994685,0.13106876293688316,7.629582957775799,0.020764855351679264,4.0,0.30630053326416923,2.0,0.012053859248033994,3.0,0.2783715483633498,2.0,0.0071011387066072336,3.0,0.007419080813509316,3.0,0.7251710554860259,3.0,0.0035734703564179195,1.0,0.5564238168169895,2.0
1,0.4,0.7971448267500068,1.2544771871342908,0.08156752047351086,12.259781763560547,0.0107704168736874,92.84691685825493,0.0023986988051549456,4.0,0.004009134147349319,3.0,0.5102360813231223,2.0,0.08008593357597134,3.0,0.23919917080938047,2.0,0.30221372670934743,3.0,0.058155850883867224,2.0,0.09849556246654315,3.0,0.5138308880310791,2.0
1,0.4,0.02823082101478687,35.42227834876695,0.822220859679202,1.2162182316685086,0.3712397737165138,2.693676892400059,0.1653519722017566,3.0,0.001416755310147631,3.0,0.3859046502459038,1.0,0.02885686239146254,3.0,0.023773677488659137,2.0,0.7116100491999623,4.0,0.006350342428232717,2.0,0.16644068235508525,3.0,0.26976569234954834,1.0
1,0.4,0.10220795240643916,9.783974499590888,0.047944918376647855,20.857267753469824,0.13873824871688578,7.207817665629005,0.11355453483034912,3.0,0.01778271556823181,1.0,0.015366771573208404,1.0,0.047686075224809776,4.0,0.44198345301765607,4.0,0.06510699691407289,1.0,0.008090837353104842,2.0,0.0019780217225806624,2.0,0.03491075149099075,3.0
1,0.4,0.6580644254777418,1.5196080524699687,0.12248451611346756,8.164297265734529,0.02385707028312188,41.916295175081416,0.03131544673719745,3.0,0.4210537636322569,2.0,0.25426972265471437,1.0,0.046887911932744095,3.0,0.0774246099817331,3.0,0.533860687912818,2.0,0.028601808222945037,4.0,0.0016322801831362714,2.0,0.013602822050042955,3.0
1,0.4,0.11144705203765083,8.972870809199726,0.29426047161342384,3.3983497495162074,0.09912744562487585,10.088023490328412,0.048833974476821855,2.0,0.05015741186336867,2.0,0.00843490516720587,2.0,0.029263602394623237,3.0,0.002819536131176375,3.0,0.021568715609103853,2.0,0.009760504088114332,4.0,0.0025816989814670967,3.0,0.012401855662194351,3.0
1,0.4,0.32166883116671097,3.108787371076469,0.35591151245128844,2.809687141370186,0.39104004177223706,2.5572828692117784,0.2556993073891793,2.0,0.4082602631483561,1.0,0.003159542750977884,1.0,0.061128810117962076,4.0,0.29376860122438947,2.0,0.0261698864519312,2.0,0.01141530286659664,4.0,0.11226146014308733,2.0,0.09668344240263352,4.0
1,0.4,0.10981629190762883,9.106116976169098,0.16742143021667924,5.972951005769008,0.01213776761370826,82.38747287191518,0.2950876607269399,2.0,0.0042942687524477,1.0,0.030157517919370606,3.0,0.05428362377845257,1.0,0.003778516283107974,2.0,0.16810698729336196,1.0,0.006212040800857715,2.0,0.01247361040746983,2.0,0.11157602184819196,3.0
1,0.4,0.7952998177522183,1.2573874376412313,0.01939080295595933,51.570840169497586,0.05652052917276057,17.69268643864606,0.0013000715488583094,1.0,0.08323757156528015,3.0,0.006170580516953417,2.0,0.08558875538227559,3.0,0.3633446039719396,2.0,0.23286628268556753,2.0,0.03467919367864932,3.0,0.009474817397184582,2.0,0.745829353853008,2.0
1,0.4,0.02788688275262397,35.85915316784221,0.12531103261791943,7.980143321051848,0.24569854149913617,4.070028230116766,0.04557872690187894,4.0,0.007225576729262629,4.0,0.0013287340828089414,1.0,0.0440177308320539,2.0,0.0013775387746317773,4.0,0.31301625058308635,3.0,0.7048786199119609,2.0,0.038184368886988986,3.0,0.05049199037471315,3.0
1,0.4,0.3414812359704549,2.9284185913117655,0.023483934755903206,42.58230191806456,0.037191704286871574,26.887716472648805,0.00520750150906762,3.0,0.0028822561771806995,1.0,0.008060216273036424,4.0,0.022778727322739594,2.0,0.0014652894138769013,2.0,0.31250584231960815,1.0,0.22106242960552416,1.0,0.01346202098464278,2.0,0.2969659260457014,2.0
1,0.4,0.014571858023378261,68.6254284385462,0.6600468386488374,1.5150439960398427,0.015515807746974088,64.45039899356972,0.2286350305992353,3.0,0.0383269991826492,1.0,0.022656130264157456,1.0,0.055614634675401,1.0,0.6689054426544003,2.0,0.30172444877665044,2.0,0.02461613210920186,2.0,0.006745833396518446,1.0,0.17675464378367717,3.0
1,0.4,0.05318619916971567,18.801869951432852,0.32849085378040876,3.0442247888840313,0.3839919567605226,2.604221214517918,0.03761940363468997,3.0,0.09083022093559089,3.0,0.02213106023891758,3.0,0.0017741014564550818,4.0,0.010064141878579583,4.0,0.007139904048277285,2.0,0.4848511926900103,3.0,0.001542949589474531,1.0,0.0036215123569092304,2.0
1,0.4,0.02878900745565278,34.73548025371913,0.08421281115644688,11.874677810508471,0.025860321229899574,38.66927990220806,0.5129728187543893,2.0,0.0019123538913744446,3.0,0.2715680730137407,3.0,0.040057540747537625,3.0,0.0029680477378316067,4.0,0.01698220726560878,3.0,0.4774268353815748,4.0,0.0014912379810420409,2.0,0.014546003171388506,3.0
1,0.4,0.30376894745426686,3.2919757216150356,0.010189758808710933,98.13774975175356,0.11527122553683068,8.675191881953982,0.03572004806180359,3.0,0.19086941980386515,1.0,0.4362880711207922,1.0,0.7731790541270306,3.0,0.05434425914943233,1.0,0.009959032996696517,3.0,0.0023506737266209264,3.0,0.006201892652981543,1.0,0.12284819795277843,4.0
1,0.4,0.08164089156964842,12.248763833585684,0.0275908927773045,36.243843505585005,0.11244714295480673,8.893067211159885,0.1549234607328213,4.0,0.004380230384190523,2.0,0.010253056410432913,3.0,0.2413693262715623,3.0,0.002117861336380509,3.0,0.47713796343898507,3.0,0.007738527642238477,4.0,0.9842242286713891,3.0,0.00723847982774043,1.0
1,0.4,0.9708895564096658,1.0299832698767346,0.060257864002263864,16.595344301657132,0.034103123078817923,29.322827639241005,0.04826763281030324,3.0,0.00891136595299733,2.0,0.08235850720894335,2.0,0.0019748513189063502,3.0,0.005103367197705037,3.0,0.10059464947805469,3.0,0.004493276459306302,4.0,0.010091223468231488,3.0,0.013920726141893606,3.0
1,0.4,0.206891283143852,4.833456416357076,0.03095862868922323,32.30117231736761,0.2652839204136262,3.769546222178928,0.2038868185619984,3.0,0.04921208590114595,2.0,0.17924837476204297,2.0,0.15417173804183937,1.0,0.020631614266739765,4.0,0.09740135878649604,3.0,0.0011130276879162523,2.0,0.00427274088003047,3.0,0.004747249893049042,2.0
1,0.4,0.011899746038164094,84.0354068727908,0.10983010090967965,9.10497205881987,0.05683951984902785,17.59339281288991,0.25194778781791843,4.0,0.03748348348656758,4.0,0.03174328322837013,3.0,0.22593851253195535,3.0,0.2576919927264979,4.0,0.01658615069565843,4.0,0.0024103161924315534,1.0,0.12759080339662077,3.0,0.006481592850577223,3.0
1,0.4,0.03142849409655712,31.8182601090501,0.01752000657702113,57.07760414380088,0.5583662125607024,1.7909393109836238,0.2832032972440204,3.0,0.4632003913895026,3.0,0.001779672197052584,2.0,0.11530861528306431,4.0,0.0035302757924659937,4.0,0.009342828560916016,2.0,0.011618840968279748,2.0,0.6637935594638893,2.0,0.015892794487340295,3.0
1,0.4,0.3117877013594035,3.2073106015406343,0.0739192022218,13.528284531527092,0.014614781948428239,68.42387409738576,0.04336447087969308,1.0,0.10935030852901313,2.0,0.14378732309609002,1.0,0.080534047646521,1.0,0.04007385042520735,2.0,0.7900856525818538,1.0,0.09015915178153693,2.0,0.40203678781418917,2.0,0.006670396305611037,2.0
1,0.4,0.018770251667589548,53.27579074108486,0.031205248072761285,32.04589169322736,0.0885605577457145,11.291708469941186,0.002262226044950474,3.0,0.009209870902016833,4.0,0.04385184715984231,1.0,0.005830121157531525,3.0,0.20363505633490708,1.0,0.004981262384422775,2.0,0.02099151250639401,2.0,0.05847483350409968,2.0,0.009931442604331944,4.0
1,0.4,0.08423781591146502,11.871152987287946,0.854297613631663,1.1705522572501972,0.013724213007366549,72.86392301425549,0.08296977416164748,1.0,0.016574212144996953,2.0,0.03627636289743137,3.0,0.20718767765746418,2.0,0.00228982704769339,1.0,0.041295905582308265,2.0,0.0011775209771437494,3.0,0.010496968735061948,3.0,0.3798082036808871,2.0
1,0.4,0.010274246631068448,97.33073731908333,0.1490015335640969,6.711340320331829,0.02792966610481697,35.8042232315671,0.6201187555823315,2.0,0.0016526321794384888,4.0,0.005285403586554617,4.0,0.013266132601693802,3.0,0.014778822646016907,3.0,0.06409559848917264,1.0,0.18935837277819073,2.0,0.08989327634851975,1.0,0.031496754807672764,1.0
1,0.4,0.11018698466893247,9.075482036327589,0.03126422708681056,31.985438092658622,0.6822434520566504,1.465752433365919,0.3418572585915594,3.0,0.025928171574049808,3.0,0.003263191483177925,3.0,0.09331293958865174,3.0,0.0010149662791168474,2.0,0.010053648005738582,3.0,0.15443374476387314,1.0,0.22791828507860487,2.0,0.1417974484318604,2.0
1,0.4,0.014538260417426629,68.78402032208244,0.13666167234948065,7.317340574047206,0.3891509284255159,2.569697068553703,0.0850864858655416,3.0,0.2188197705952366,2.0,0.059334187214109484,2.0,0.00999810540946776,2.0,0.004558778284944305,3.0,0.0014838700548917949,3.0,0.0021549834548836473,3.0,0.47760964510785425,2.0,0.010995177458043048,2.0
1,0.4,0.5213567816157301,1.9180722976325597,0.33623705194014564,2.974092219253732,0.8958478325853029,1.1162610028470206,0.4650093974469108,1.0,0.0021867720921865874,2.0,0.22017618694266528,2.0,0.06828851436892446,1.0,0.07503966677865097,2.0,0.003322496282388996,1.0,0.02339763423849093,3.0,0.012875421703659616,4.0,0.0028668005957794116,2.0
1,0.4,0.02421098656149049,41.30356263922677,0.32319878965249216,3.094070992887114,0.030414758548061496,32.878774901987036,0.06333528680177973,3.0,0.004267733593720784,4.0,0.01772542135901186,4.0,0.4193804233157341,4.0,0.16340687137014387,2.0,0.11348250479729954,3.0,0.04177875426589144,1.0,0.36749007363096464,3.0,0.002458119524523228,3.0
1,0.4,0.24983493059743322,4.002642855459356,0.5784604401690273,1.728726686491816,0.013107016028726996,76.29501618127829,0.0011907699914418062,3.0,0.3153878073220987,2.0,0.0012934913469261108,2.0,0.022927723518248472,4.0,0.00854493078911727,1.0,0.07076984570257593,2.0,0.010461169899976114,4.0,0.0030926482740864535,4.0,0.0017433194247402709,2.0
1,0.4,0.12007984622761418,8.327792143441593,0.057509712175193774,17.38836732400375,0.022693700415859042,44.06509214782662,0.0010331467536397652,3.0,0.04926974204116105,4.0,0.0057592429588059916,1.0,0.003458030324955965,2.0,0.057457070296182224,4.0,0.004936959476145192,3.0,0.04271660025489192,2.0,0.003408488987078712,2.0,0.11166406271991171,3.0
1,0.4,0.5373715990485,1.8609096605973512,0.04421941136512637,22.61450275180845,0.0808556293327824,12.367722671284143,0.41271041695538546,2.0,0.0011957201847249326,3.0,0.0012996962838947976,2.0,0.11660018901270694,1.0,0.8285762145418113,2.0,0.03179532610864967,2.0,0.010992068574629924,3.0,0.0064193374920286355,1.0,0.6725373823408217,2.0
1,0.4,0.37909185422655967,2.637883111575281,0.4038801003343684,2.475982350138345,0.283102739196741,3.532286557301921,0.10664568018263114,2.0,0.016271329686357264,1.0,0.5632033802342767,3.0,0.2448142699442773,2.0,0.015608916390588971,3.0,0.0014413185192532465,3.0,0.0018852708089330495,2.0,0.031901524580225334,2.0,0.849521084365534,1.0
1,0.4,0.809811033214213,1.2348559836619042,0.41158954047695784,2.429604986660207,0.3884122155083942,2.5745843206581345,0.2865291566788994,2.0,0.04604052604790175,3.0,0.0659091373378604,1.0,0.0034435479016679785,2.0,0.011044776131912506,3.0,0.004011246293819011,2.0,0.0014823824490845967,2.0,0.5849638726497611,4.0,0.0022850780477151724,3.0
1,0.4,0.0749996374545946,13.333397786161408,0.056726092931869344,17.62857176151804,0.0379125004557092,26.37652457579888,0.004746968423887535,3.0,0.010498784164752716,1.0,0.0027880087989936592,2.0,0.04868369492784901,1.0,0.0010061675526700608,3.0,0.11991511980472394,2.0,0.45039725984337353,1.0,0.5279055222263984,1.0,0.0618957369116586,2.0
1,0.4,0.09065653269441842,11.030644679195506,0.9638743852824042,1.0374795878687153,0.03010837047795625,33.21335509446275,0.0018732048708982583,3.0,0.02658009156688234,3.0,0.43540454307293414,3.0,0.001982529472152676,3.0,0.009003727179347314,1.0,0.014048825685529617,4.0,0.017863557466065213,2.0,0.1592524440132825,2.0,0.14959598810894745,4.0
1,0.4,0.2533946370037405,3.9464134356767717,0.029977695071936972,33.35813502673627,0.1085196807001351,9.214918377462155,0.0015303940869295224,3.0,0.16789695054057832,3.0,0.005743389552683576,2.0,0.6063671391246351,1.0,0.26248608731021267,1.0,0.004458762022167333,3.0,0.004324908324765497,4.0,0.1963106953715226,1.0,0.023169151144173464,1.0
1,0.4,0.09768187129119132,10.237314117570321,0.052141427526182,19.178608017547386,0.04315157267002563,23.17412641358098,0.0026749155300374674,2.0,0.061489635337846654,2.0,0.0767684322372648,4.0,0.0067637635877630916,2.0,0.24493601241885787,1.0,0.026657565526609736,3.0,0.34105441596868474,1.0,0.002523061922861882,3.0,0.0013715946872749573,2.0
1,0.4,0.2356385662012082,4.243787492519858,0.5285401121942481,1.8920039878306942,0.031791772313709034,31.454679221163982,0.004341936616449421,2.0,0.0013971259493385326,4.0,0.7532842064985159,3.0,0.018926333039609843,2.0,0.0014999866026678328,2.0,0.003503497563791401,1.0,0.06556587029991989,3.0,0.007656146332903692,3.0,0.0048491448776405415,2.0
1,0.4,0.1143176884040641,8.747552666263054,0.026078886754722308,38.34519507696862,0.7369951244203924,1.3568610793544218,0.012743207864563247,4.0,0.005613130898871641,3.0,0.01636518695846898,4.0,0.201732998568939,2.0,0.010082079680968236,2.0,0.0033414918644974036,3.0,0.010437378287232811,4.0,0.007900063460120068,3.0,0.02190435369112042,3.0
1,0.4,0.029581283383120768,33.805159399223534,0.06516409963167898,15.345873044394194,0.11307650698714626,8.843569956699078,0.2680476312827742,4.0,0.004748762007979741,3.0,0.0067687832489150244,2.0,0.07508396906132368,3.0,0.6765684136092809,4.0,0.005187687226974664,4.0,0.0740022706671747,2.0,0.2583248683357616,1.0,0.3276773524526288,3.0
1,0.4,0.09074462869181267,11.01993599418655,0.025393721326855273,39.379813109252495,0.0863095770529746,11.58619974914517,0.009787604124316054,1.0,0.5920265306854066,2.0,0.028890347237491135,2.0,0.1543354274106539,2.0,0.12087976152095437,2.0,0.00178137292402208,1.0,0.06585843403458931,2.0,0.008647366922953285,2.0,0.00675334071983909,2.0
1,0.4,0.09027327795164104,11.077475225123598,0.024745630976298807,40.41117403544056,0.49786728102562106,2.008567419694604,0.028606257686136907,2.0,0.7715753123534413,1.0,0.6483360731921569,3.0,0.28175961770162866,2.0,0.053550099719272805,2.0,0.3337624445903096,2.0,0.02527332640737698,1.0,0.004347196410998874,4.0,0.022731052549706636,1.0
1,0.4,0.9008756281230926,1.1100311394630862,0.8683549198537311,1.1516028494068342,0.029236940931623778,34.203304728038844,0.6944550049905761,1.0,0.009088647015892293,2.0,0.018842126030039406,4.0,0.04537899015330732,2.0,0.12832679824042573,2.0,0.11234647935382103,1.0,0.005073433502740151,3.0,0.11345344162783236,2.0,0.003057250218374292,4.0
1,0.4,0.11317652280616869,8.83575475907354,0.5142062124801839,1.9447450764483658,0.04016608970617559,24.896623179284706,0.17371506121343264,3.0,0.7878895183010205,2.0,0.0011332228108481461,3.0,0.0036411236001813686,1.0,0.001334708457116317,2.0,0.0019025696357522276,2.0,0.0016897866490879702,3.0,0.01256491346868305,4.0,0.0338548743265718,2.0
1,0.4,0.014330604418958634,69.78072736953459,0.08819180333383175,11.338922237645008,0.29064805955251133,3.4405872227037184,0.25489645191759946,3.0,0.4780696350236178,3.0,0.0038159564350354527,4.0,0.06103452550309652,1.0,0.14342118608306975,2.0,0.016995578516840797,4.0,0.010695321259228655,2.0,0.012634818972209862,3.0,0.5176897001454009,1.0
1,0.4,0.030854485654114545,32.41019834879817,0.7270660416970743,1.3753908760005618,0.01704732817501181,58.66021875884413,0.21466144981476598,3.0,0.007428825038533828,3.0,0.21797302929021695,3.0,0.048250128621060887,2.0,0.20841804445226678,3.0,0.04373705018349598,2.0,0.005845082006263199,2.0,0.003848029829769829,3.0,0.02538337673575478,4.0
1,0.4,0.3538087594873219,2.8263856481366547,0.010877993217325207,91.9287206768355,0.02657164480369351,37.63410234435311,0.004161993469531607,2.0,0.024396555552206052,2.0,0.02874407440019902,1.0,0.8546366842928592,2.0,0.005412242039189665,4.0,0.7525373592173376,3.0,0.0597746423882985,2.0,0.017483797097856853,4.0,0.03178570806090524,3.0
1,0.4,0.33512972548883563,2.983919133229241,0.35514826327913146,2.815725440318548,0.031159593589135684,32.09284476510845,0.060453443714243375,3.0,0.03722103354617668,3.0,0.03948339048602256,3.0,0.19408239572202074,1.0,0.02828016001784703,4.0,0.0426498218111294,2.0,0.9069622921387163,3.0,0.507235984026898,3.0,0.3341271123512186,1.0
1,0.4,0.7637510287757581,1.309327205231963,0.03732457143643896,26.792002198951636,0.5394629231444941,1.8536955128835646,0.09365503802635224,2.0,0.5612117062813006,3.0,0.11063919854358101,1.0,0.019465763083301703,3.0,0.014263465249125697,3.0,0.0539859532054094,3.0,0.013913984340990462,1.0,0.47495032959581723,2.0,0.006163226493966818,3.0
1,0.4,0.3726655819117442,2.6833709592124957,0.0375902681558769,26.60263012366032,0.016894080114405328,59.192332061176565,0.04362472044991657,1.0,0.0019592494913719598,1.0,0.005253168190663841,1.0,0.0020775146784194056,3.0,0.0020392445456291087,2.0,0.04824032369289884,3.0,0.313720297547119,3.0,0.032564829769634776,1.0,0.28655055705542753,1.0
1,0.4,0.757112394098961,1.320807858640459,0.1296908901514683,7.710641810169412,0.027982857430861034,35.736164631176834,0.2115189673569026,3.0,0.0011936689426695916,3.0,0.005839608821798798,1.0,0.009101774713014973,1.0,0.025882808039928675,4.0,0.00198387603225074,3.0,0.017842589598558042,3.0,0.0018175325945788997,3.0,0.02450931934512167,2.0
1,0.4,0.09976360491150993,10.023695523903708,0.29703168901638294,3.3666441560881553,0.0867329083661751,11.529649112861863,0.038592278869610676,3.0,0.003771418750578849,4.0,0.862341984186128,1.0,0.006865828922711398,2.0,0.9308240525916678,4.0,0.15799320854726975,4.0,0.008776591464760253,2.0,0.6593921718082396,2.0,0.0035772998112144736,3.0
1,0.4,0.31017654932317995,3.223970355534768,0.26802043076704635,3.7310588492754264,0.09764869167639505,10.240792609018984,0.002299052945778523,3.0,0.05363584671370786,3.0,0.06356996678555797,3.0,0.02892439321884175,1.0,0.001238853029156831,4.0,0.11407237093024226,3.0,0.03705685005212184,4.0,0.45831500644523415,3.0,0.1785369404929922,1.0
1,0.4,0.017585949991453464,56.86357577986897,0.018690154985255437,53.50410420827942,0.2291322694689607,4.364291430088002,0.0665801723569163,2.0,0.058273706251500634,2.0,0.005168229678886697,3.0,0.004569617468849923,1.0,0.011705286346527413,4.0,0.18319161476505788,2.0,0.02877005451758306,4.0,0.004916227957764735,1.0,0.002727845842624017,2.0
1,0.4,0.021329328942613766,46.88380036195629,0.1714682130117176,5.831984730205726,0.01448902980624076,69.01773364903127,0.4707185207210308,2.0,0.0027351339420294105,2.0,0.0025419705054831794,4.0,0.04628299726394826,2.0,0.0401099819611877,2.0,0.22676889325520527,4.0,0.09973737243037219,3.0,0.0015135046218290335,2.0,0.03370778872747323,2.0
1,0.4,0.48739798538521534,2.0517113939435947,0.04771352579612943,20.958417625073537,0.268782078359754,3.7204861503509186,0.0036564886854718484,3.0,0.2589041522114362,3.0,0.001312475891678339,3.0,0.0018045535609075845,3.0,0.16721561622400602,4.0,0.223433235721467,1.0,0.041403200481073134,2.0,0.001294100459500075,2.0,0.891333954418411,2.0
1,0.4,0.9946208818175898,1.0054082095809012,0.028903353962069913,34.59806087945044,0.04716428112198371,21.202485783969486,0.07575412571882974,2.0,0.0017570351843079798,2.0,0.10388115187861924,2.0,0.007791135421009523,2.0,0.03535013365460017,2.0,0.6092342452605823,2.0,0.0028045216285231133,4.0,0.007435695387368672,3.0,0.0060221228848586624,2.0
1,0.4,0.024183953696689502,41.34973183218128,0.4487721061740018,2.228302486367705,0.18077772346990897,5.531655011500646,0.026836477464627122,1.0,0.02812768250421385,2.0,0.20779857799157303,4.0,0.49294905500379094,3.0,0.02876364406102984,1.0,0.10493464756123368,3.0,0.001203320700142848,2.0,0.001833625743810404,2.0,0.005794924856752537,2.0
1,0.4,0.07028611189901965,14.22756178968477,0.026011791473654174,38.44410336031033,0.06041302314047777,16.552722377006535,0.0010130760730803587,2.0,0.12691949412459538,4.0,0.005240311555660783,3.0,0.8144154433001386,2.0,0.47127129308439086,3.0,0.48471185334297084,2.0,0.021970966542325134,4.0,0.005284720207458128,2.0,0.01306553067131882,4.0
1,0.4,0.01130036628571984,88.49270675975256,0.5573811775062176,1.794104358661887,0.4720171388117284,2.1185671404166238,0.11950084994937371,2.0,0.001067995451538699,3.0,0.006949925242533489,1.0,0.5268280668848757,4.0,0.21991020489892232,3.0,0.10312910256437303,3.0,0.9797728886429874,2.0,0.0023571485852003013,2.0,0.18834121995952702,2.0
1,0.4,0.07995227013033197,12.507462244284968,0.08495287968093174,11.771231343255536,0.1617423468916038,6.182672745995075,0.7415383427960801,3.0,0.01310240326162195,3.0,0.04699859353775535,4.0,0.0019859639859117462,3.0,0.3276560121116649,2.0,0.1275297541366922,2.0,0.5573532563526892,2.0,0.004581776639346295,3.0,0.08197440435525762,3.0
1,0.4,0.13218229404044446,7.565309766026796,0.16433451396153745,6.0851489799279195,0.6151773262593901,1.6255475572881386,0.004382017537779625,3.0,0.3475236573069128,4.0,0.0013686354401174473,2.0,0.799638961790197,1.0,0.20941563564126686,4.0,0.00886442410070644,2.0,0.20501967740785124,2.0,0.05531942406718848,3.0,0.026251274707356977,4.0
1,0.4,0.1373221378328967,7.282147043303905,0.12084585882827789,8.275004288074125,0.12173250551671388,8.21473275157965,0.029011601204514424,2.0,0.07898728312728943,2.0,0.013471492842743314,1.0,0.0048267137364038275,3.0,0.6032754193430818,3.0,0.09838986753902898,2.0,0.6541550294009991,4.0,0.010409280299363104,3.0,0.11955930188071323,4.0
1,0.4,0.11118030071159539,8.994399130058357,0.189149093431481,5.2868347495529955,0.892810545416496,1.120058454880257,0.422036146348348,3.0,0.013336968105184904,3.0,0.1512207406169829,2.0,0.49977741271447607,2.0,0.026756724961506,1.0,0.013189013639388075,3.0,0.9674240934067558,3.0,0.010659022740899032,4.0,0.32016863454643735,3.0
1,0.4,0.22279445393028172,4.488442070074718,0.4434902596894172,2.2548409534412657,0.26489509715010434,3.7750793078414135,0.01547751376548484,4.0,0.5144212905809836,1.0,0.004138395840841873,2.0,0.5123111777436677,1.0,0.02535007145686426,3.0,0.3659385163163205,2.0,0.01114912040751338,2.0,0.27092496739850336,4.0,0.009948554938126975,2.0
1,0.4,0.1866421521205946,5.35784649200719,0.6521453143020296,1.5334005751007629,0.06745768913076997,14.82410697558068,0.007237160758816155,3.0,0.04093751277678418,3.0,0.041461946627310446,3.0,0.0046806538427628325,1.0,0.0013052728482827317,3.0,0.02676513366326738,4.0,0.770346310251566,4.0,0.08708150635248949,1.0,0.0024961472334944705,3.0
1,0.4,0.13168273097575692,7.59401018334061,0.027950764712008653,35.77719644895311,0.1552988209824189,6.439198917763891,0.004313570520520632,3.0,0.039057037330703225,3.0,0.056566084471057466,3.0,0.00841316479731475,4.0,0.07123592590830503,3.0,0.0010597084746288047,1.0,0.004879035591092261,3.0,0.01799011661488912,1.0,0.24113222235340698,1.0
1,0.4,0.12945752238476557,7.724541467956279,0.019061367244581778,52.46213386315463,0.20239828002099602,4.94075344857804,0.0010653897203226164,1.0,0.017236812860204044,4.0,0.8566436385517822,2.0,0.7126563586200294,2.0,0.0040385675665065715,3.0,0.4000715049478578,1.0,0.0014342572402567175,2.0,0.0051920400002688286,1.0,0.03846264822067203,3.0
1,0.4,0.712377144750758,1.4037508184655105,0.12053928201756917,8.29605074181747,0.011401104301068828,87.71080183050796,0.7828670036879214,4.0,0.08954101449016517,1.0,0.08006213601587733,3.0,0.043964413825657286,1.0,0.0275338330402809,3.0,0.39683408236165335,2.0,0.002263599644074238,4.0,0.0014489872209763781,1.0,0.037565607348911366,2.0
1,0.4,0.0923604794920709,10.827141711470322,0.025287111562506185,39.545837314322775,0.02943038681878338,33.97848645882456,0.0027627936689421186,2.0,0.9325860719058988,2.0,0.05762212959772088,2.0,0.042270643770911144,2.0,0.0070862714361409375,3.0,0.3988506113286317,2.0,0.8051548309984274,3.0,0.001396885211017756,4.0,0.004258265078425892,2.0
